Unnamed: 0,region_name,task,subject_id,measure,score,dataset,_age_raw,age_months
182714,17Networks_RH_LimbicB_OFC_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182715,17Networks_RH_LimbicB_OFC_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,10.0,narratives,21,252
182716,17Networks_RH_LimbicB_OFC_5,piemanpni,sub-287,TPHATE_DiffOp_IDE,3.0,narratives,21,252
182717,17Networks_RH_LimbicB_OFC_6,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182718,17Networks_RH_LimbicA_TempPole_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,2.0,narratives,21,252
182719,17Networks_RH_LimbicA_TempPole_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,5.0,narratives,21,252
182720,17Networks_RH_LimbicA_TempPole_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,6.0,narratives,21,252
182721,17Networks_RH_LimbicA_TempPole_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,3.0,narratives,21,252
182722,17Networks_RH_LimbicA_TempPole_5,piemanpni,sub-287,TPHATE_DiffOp_IDE,2.0,narratives,21,252
182723,17Networks_RH_LimbicA_TempPole_6,piemanpni,sub-287,TPHATE_DiffOp_IDE,3.0,narratives,21,252
182724,17Networks_RH_ContA_IPS_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,15.0,narratives,21,252
182725,17Networks_RH_ContA_IPS_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182726,17Networks_RH_ContA_IPS_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182727,17Networks_RH_ContA_IPS_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,10.0,narratives,21,252
182728,17Networks_RH_ContA_PFCd_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182729,17Networks_RH_ContA_PFCl_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182730,17Networks_RH_ContA_PFCl_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,8.0,narratives,21,252
182731,17Networks_RH_ContA_PFCl_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,11.0,narratives,21,252
182732,17Networks_RH_ContA_PFCl_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,13.0,narratives,21,252
182733,17Networks_RH_ContA_PFCl_5,piemanpni,sub-287,TPHATE_DiffOp_IDE,11.0,narratives,21,252
182734,17Networks_RH_ContA_Cingm_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,1.0,narratives,21,252
182735,17Networks_RH_ContB_Temp_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,4.0,narratives,21,252
182736,17Networks_RH_ContB_Temp_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,14.0,narratives,21,252
182737,17Networks_RH_ContB_IPL_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,11.0,narratives,21,252
182738,17Networks_RH_ContB_IPL_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,17.0,narratives,21,252
182739,17Networks_RH_ContB_IPL_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182740,17Networks_RH_ContB_IPL_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,14.0,narratives,21,252
182741,17Networks_RH_ContB_PFCld_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182742,17Networks_RH_ContB_PFCld_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,14.0,narratives,21,252
182743,17Networks_RH_ContB_PFCld_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,13.0,narratives,21,252
182744,17Networks_RH_ContB_PFCld_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,13.0,narratives,21,252
182745,17Networks_RH_ContB_PFClv_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182746,17Networks_RH_ContB_PFClv_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182747,17Networks_RH_ContB_PFClv_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,17.0,narratives,21,252
182748,17Networks_RH_ContB_PFClv_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,19.0,narratives,21,252
182749,17Networks_RH_ContB_PFCmp_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,8.0,narratives,21,252
182750,17Networks_RH_ContC_pCun_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,7.0,narratives,21,252
182751,17Networks_RH_ContC_pCun_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182752,17Networks_RH_ContC_pCun_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,18.0,narratives,21,252
182753,17Networks_RH_ContC_pCun_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,10.0,narratives,21,252
182754,17Networks_RH_ContC_pCun_5,piemanpni,sub-287,TPHATE_DiffOp_IDE,16.0,narratives,21,252
182755,17Networks_RH_ContC_Cingp_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,3.0,narratives,21,252
182756,17Networks_RH_ContC_Cingp_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,2.0,narratives,21,252
182757,17Networks_RH_DefaultA_Temp_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,11.0,narratives,21,252
182758,17Networks_RH_DefaultA_IPL_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182759,17Networks_RH_DefaultA_IPL_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,18.0,narratives,21,252
182760,17Networks_RH_DefaultA_PFCd_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182761,17Networks_RH_DefaultA_PFCd_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,6.0,narratives,21,252
182762,17Networks_RH_DefaultA_pCunPCC_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182763,17Networks_RH_DefaultA_pCunPCC_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,10.0,narratives,21,252
182764,17Networks_RH_DefaultA_pCunPCC_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182765,17Networks_RH_DefaultA_pCunPCC_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,7.0,narratives,21,252
182766,17Networks_RH_DefaultA_pCunPCC_5,piemanpni,sub-287,TPHATE_DiffOp_IDE,8.0,narratives,21,252
182767,17Networks_RH_DefaultA_PFCm_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,7.0,narratives,21,252
182768,17Networks_RH_DefaultA_PFCm_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182769,17Networks_RH_DefaultA_PFCm_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,4.0,narratives,21,252
182770,17Networks_RH_DefaultA_PFCm_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,13.0,narratives,21,252
182771,17Networks_RH_DefaultA_PFCm_5,piemanpni,sub-287,TPHATE_DiffOp_IDE,15.0,narratives,21,252
182772,17Networks_RH_DefaultA_PFCm_6,piemanpni,sub-287,TPHATE_DiffOp_IDE,1.0,narratives,21,252
182773,17Networks_RH_DefaultB_Temp_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,10.0,narratives,21,252
182774,17Networks_RH_DefaultB_Temp_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,10.0,narratives,21,252
182775,17Networks_RH_DefaultB_AntTemp_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,8.0,narratives,21,252
182776,17Networks_RH_DefaultB_PFCd_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182777,17Networks_RH_DefaultB_PFCd_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,11.0,narratives,21,252
182778,17Networks_RH_DefaultB_PFCd_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182779,17Networks_RH_DefaultB_PFCd_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,10.0,narratives,21,252
182780,17Networks_RH_DefaultB_PFCd_5,piemanpni,sub-287,TPHATE_DiffOp_IDE,4.0,narratives,21,252
182781,17Networks_RH_DefaultB_PFCv_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,6.0,narratives,21,252
182782,17Networks_RH_DefaultB_PFCv_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182783,17Networks_RH_DefaultB_PFCv_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,10.0,narratives,21,252
182784,17Networks_RH_DefaultC_IPL_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,12.0,narratives,21,252
182785,17Networks_RH_DefaultC_IPL_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,17.0,narratives,21,252
182786,17Networks_RH_DefaultC_Rsp_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,3.0,narratives,21,252
182787,17Networks_RH_DefaultC_Rsp_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,6.0,narratives,21,252
182788,17Networks_RH_DefaultC_PHC_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,1.0,narratives,21,252
182789,17Networks_RH_DefaultC_PHC_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,3.0,narratives,21,252
182790,17Networks_RH_TempPar_1,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182791,17Networks_RH_TempPar_2,piemanpni,sub-287,TPHATE_DiffOp_IDE,9.0,narratives,21,252
182792,17Networks_RH_TempPar_3,piemanpni,sub-287,TPHATE_DiffOp_IDE,5.0,narratives,21,252
182793,17Networks_RH_TempPar_4,piemanpni,sub-287,TPHATE_DiffOp_IDE,7.0,narratives,21,252
182794,17Networks_RH_TempPar_5,piemanpni,sub-287,TPHATE_DiffOp_IDE,5.0,narratives,21,252
182795,17Networks_RH_TempPar_6,piemanpni,sub-287,TPHATE_DiffOp_IDE,8.0,narratives,21,252
182796,17Networks_RH_TempPar_7,piemanpni,sub-287,TPHATE_DiffOp_IDE,6.0,narratives,21,252
182797,17Networks_RH_TempPar_8,piemanpni,sub-287,TPHATE_DiffOp_IDE,7.0,narratives,21,252
182798,17Networks_RH_TempPar_9,piemanpni,sub-287,TPHATE_DiffOp_IDE,8.0,narratives,21,252
182799,17Networks_RH_TempPar_10,piemanpni,sub-287,TPHATE_DiffOp_IDE,7.0,narratives,21,252
182800,17Networks_LH_VisCent_ExStr_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182801,17Networks_LH_VisCent_ExStr_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182802,17Networks_LH_VisCent_ExStr_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,8.0,narratives,25,300
182803,17Networks_LH_VisCent_ExStr_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182804,17Networks_LH_VisCent_ExStr_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,9.0,narratives,25,300
182805,17Networks_LH_VisCent_ExStr_6,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182806,17Networks_LH_VisCent_Striate_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182807,17Networks_LH_VisCent_ExStr_7,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182808,17Networks_LH_VisCent_ExStr_8,piemanpni,sub-288,TPHATE_DiffOp_IDE,8.0,narratives,25,300
182809,17Networks_LH_VisCent_ExStr_9,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182810,17Networks_LH_VisCent_ExStr_10,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182811,17Networks_LH_VisCent_ExStr_11,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182812,17Networks_LH_VisPeri_ExStrInf_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182813,17Networks_LH_VisPeri_ExStrInf_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182814,17Networks_LH_VisPeri_ExStrInf_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182815,17Networks_LH_VisPeri_ExStrInf_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182816,17Networks_LH_VisPeri_ExStrInf_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182817,17Networks_LH_VisPeri_StriCal_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182818,17Networks_LH_VisPeri_StriCal_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182819,17Networks_LH_VisPeri_ExStrSup_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182820,17Networks_LH_VisPeri_ExStrSup_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182821,17Networks_LH_VisPeri_ExStrSup_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182822,17Networks_LH_VisPeri_ExStrSup_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,9.0,narratives,25,300
182823,17Networks_LH_VisPeri_ExStrSup_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182824,17Networks_LH_SomMotA_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182825,17Networks_LH_SomMotA_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182826,17Networks_LH_SomMotA_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182827,17Networks_LH_SomMotA_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182828,17Networks_LH_SomMotA_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182829,17Networks_LH_SomMotA_6,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182830,17Networks_LH_SomMotA_7,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182831,17Networks_LH_SomMotA_8,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182832,17Networks_LH_SomMotA_9,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182833,17Networks_LH_SomMotA_10,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182834,17Networks_LH_SomMotA_11,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182835,17Networks_LH_SomMotA_12,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182836,17Networks_LH_SomMotA_13,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182837,17Networks_LH_SomMotA_14,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182838,17Networks_LH_SomMotA_15,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182839,17Networks_LH_SomMotA_16,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182840,17Networks_LH_SomMotA_17,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182841,17Networks_LH_SomMotA_18,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182842,17Networks_LH_SomMotA_19,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182843,17Networks_LH_SomMotB_Aud_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182844,17Networks_LH_SomMotB_Aud_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182845,17Networks_LH_SomMotB_Ins_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182846,17Networks_LH_SomMotB_S2_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182847,17Networks_LH_SomMotB_S2_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182848,17Networks_LH_SomMotB_Aud_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182849,17Networks_LH_SomMotB_Aud_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182850,17Networks_LH_SomMotB_S2_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182851,17Networks_LH_SomMotB_S2_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182852,17Networks_LH_SomMotB_S2_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182853,17Networks_LH_SomMotB_S2_6,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182854,17Networks_LH_SomMotB_Cent_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182855,17Networks_LH_SomMotB_Cent_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182856,17Networks_LH_SomMotB_Cent_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182857,17Networks_LH_SomMotB_Cent_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182858,17Networks_LH_SomMotB_Cent_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182859,17Networks_LH_DorsAttnA_TempOcc_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182860,17Networks_LH_DorsAttnA_TempOcc_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182861,17Networks_LH_DorsAttnA_TempOcc_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182862,17Networks_LH_DorsAttnA_TempOcc_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182863,17Networks_LH_DorsAttnA_ParOcc_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182864,17Networks_LH_DorsAttnA_ParOcc_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182865,17Networks_LH_DorsAttnA_SPL_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182866,17Networks_LH_DorsAttnA_SPL_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182867,17Networks_LH_DorsAttnA_SPL_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,9.0,narratives,25,300
182868,17Networks_LH_DorsAttnA_SPL_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182869,17Networks_LH_DorsAttnA_SPL_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182870,17Networks_LH_DorsAttnA_SPL_6,piemanpni,sub-288,TPHATE_DiffOp_IDE,15.0,narratives,25,300
182871,17Networks_LH_DorsAttnA_SPL_7,piemanpni,sub-288,TPHATE_DiffOp_IDE,10.0,narratives,25,300
182872,17Networks_LH_DorsAttnB_PostC_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182873,17Networks_LH_DorsAttnB_PostC_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182874,17Networks_LH_DorsAttnB_PostC_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182875,17Networks_LH_DorsAttnB_PostC_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182876,17Networks_LH_DorsAttnB_PostC_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182877,17Networks_LH_DorsAttnB_PostC_6,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182878,17Networks_LH_DorsAttnB_PostC_7,piemanpni,sub-288,TPHATE_DiffOp_IDE,13.0,narratives,25,300
182879,17Networks_LH_DorsAttnB_PostC_8,piemanpni,sub-288,TPHATE_DiffOp_IDE,8.0,narratives,25,300
182880,17Networks_LH_DorsAttnB_PostC_9,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182881,17Networks_LH_DorsAttnB_FEF_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182882,17Networks_LH_DorsAttnB_FEF_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182883,17Networks_LH_DorsAttnB_FEF_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182884,17Networks_LH_DorsAttnB_PrCv_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182885,17Networks_LH_SalVentAttnA_ParOper_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182886,17Networks_LH_SalVentAttnA_ParOper_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182887,17Networks_LH_SalVentAttnA_ParOper_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182888,17Networks_LH_SalVentAttnA_Ins_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182889,17Networks_LH_SalVentAttnA_Ins_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182890,17Networks_LH_SalVentAttnA_Ins_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182891,17Networks_LH_SalVentAttnA_Ins_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182892,17Networks_LH_SalVentAttnA_FrOper_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182893,17Networks_LH_SalVentAttnA_FrOper_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182894,17Networks_LH_SalVentAttnA_ParMed_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182895,17Networks_LH_SalVentAttnA_ParMed_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182896,17Networks_LH_SalVentAttnA_ParMed_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182897,17Networks_LH_SalVentAttnA_FrMed_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182898,17Networks_LH_SalVentAttnA_FrMed_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182899,17Networks_LH_SalVentAttnA_FrMed_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182900,17Networks_LH_SalVentAttnB_PFCl_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,8.0,narratives,25,300
182901,17Networks_LH_SalVentAttnB_PFCl_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182902,17Networks_LH_SalVentAttnB_PFCl_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,5.0,narratives,25,300
182903,17Networks_LH_SalVentAttnB_Ins_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182904,17Networks_LH_SalVentAttnB_Ins_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182905,17Networks_LH_SalVentAttnB_Ins_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182906,17Networks_LH_SalVentAttnB_OFC_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182907,17Networks_LH_SalVentAttnB_PFCmp_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182908,17Networks_LH_LimbicB_OFC_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182909,17Networks_LH_LimbicB_OFC_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182910,17Networks_LH_LimbicB_OFC_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182911,17Networks_LH_LimbicB_OFC_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182912,17Networks_LH_LimbicB_OFC_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182913,17Networks_LH_LimbicA_TempPole_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182914,17Networks_LH_LimbicA_TempPole_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182915,17Networks_LH_LimbicA_TempPole_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182916,17Networks_LH_LimbicA_TempPole_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182917,17Networks_LH_LimbicA_TempPole_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182918,17Networks_LH_LimbicA_TempPole_6,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182919,17Networks_LH_LimbicA_TempPole_7,piemanpni,sub-288,TPHATE_DiffOp_IDE,2.0,narratives,25,300
182920,17Networks_LH_ContA_Temp_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,11.0,narratives,25,300
182921,17Networks_LH_ContA_IPS_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,12.0,narratives,25,300
182922,17Networks_LH_ContA_IPS_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182923,17Networks_LH_ContA_IPS_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,9.0,narratives,25,300
182924,17Networks_LH_ContA_IPS_4,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182925,17Networks_LH_ContA_IPS_5,piemanpni,sub-288,TPHATE_DiffOp_IDE,3.0,narratives,25,300
182926,17Networks_LH_ContA_PFCd_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182927,17Networks_LH_ContA_PFClv_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182928,17Networks_LH_ContA_PFClv_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,7.0,narratives,25,300
182929,17Networks_LH_ContA_PFCl_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182930,17Networks_LH_ContA_PFCl_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
182931,17Networks_LH_ContA_PFCl_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182932,17Networks_LH_ContA_Cingm_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,1.0,narratives,25,300
182933,17Networks_LH_ContB_Temp_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,4.0,narratives,25,300
182934,17Networks_LH_ContB_Temp_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,8.0,narratives,25,300
182935,17Networks_LH_ContB_IPL_1,piemanpni,sub-288,TPHATE_DiffOp_IDE,10.0,narratives,25,300
182936,17Networks_LH_ContB_IPL_2,piemanpni,sub-288,TPHATE_DiffOp_IDE,9.0,narratives,25,300
182937,17Networks_LH_ContB_IPL_3,piemanpni,sub-288,TPHATE_DiffOp_IDE,6.0,narratives,25,300
