subject,rho,pval,zscore,task,dataset,age,age_months,movie_FD,Age,AgeGroup1,sex,Unnamed: 0,session
sub-NDARDX196MZP,0.4638924421958571,0.0009990009990009,8.769406377229236,movieTP,hbn,,133.63174800000002,0.2081344063012047,11.135979,U12,Male,124.0,HBNsiteCBIC
sub-NDARDX433HXA,0.3667043438265224,0.0009990009990009,7.351614146220711,movieTP,hbn,,194.516076,0.1228022365903614,16.209673,U17,Other,125.0,HBNsiteCBIC
sub-NDARDX857DLB,0.5692207930839208,0.0009990009990009,11.44415272330044,movieTP,hbn,,124.963716,0.0906354538037349,10.413643,U11,Male,126.0,HBNsiteRU
sub-NDARDY741VEB,0.3832029927889899,0.0009990009990009,7.587016588466329,movieTP,hbn,,119.143044,0.3104317558313252,9.928587,U10,Male,127.0,HBNsiteCBIC
sub-NDARDY776AKH,0.5331349976389183,0.0009990009990009,10.658878170389444,movieTP,hbn,,197.33606400000002,0.1179839913779317,16.444672,U17,Female,128.0,HBNsiteCBIC
sub-NDARDZ425JVB,0.4536308396410209,0.0009990009990009,9.04178911964726,movieTP,hbn,,138.986988,0.1906918011189959,11.582249,U12,Male,129.0,HBNsiteCBIC
sub-NDAREC238AY4,0.3820102882573249,0.0009990009990009,7.5355006470856765,movieTP,hbn,,106.369608,0.1746998441132529,8.864134,U09,Female,130.0,HBNsiteCBIC
sub-NDAREC486ZPV,0.5797137440199548,0.0009990009990009,11.203817052750052,movieTP,hbn,,195.765912,0.1284184827136947,16.313826,U17,Male,131.0,HBNsiteRU
sub-NDAREC648WEL,0.3837691409308698,0.0009990009990009,7.80232794779196,movieTP,hbn,,134.16426,0.2954669924542168,11.180355,U12,Male,132.0,HBNsiteRU
sub-NDARED628HMQ,0.1900745405026543,0.0009990009990009,3.827800928573625,movieTP,hbn,,115.07459999999999,0.2081111333975903,9.58955,U10,Male,133.0,HBNsiteRU
sub-NDAREE015WGU,0.3904632024281591,0.0009990009990009,7.540459783094889,movieTP,hbn,,160.25050800000002,0.2077482181004016,13.354209,U14,Female,134.0,HBNsiteCBIC
sub-NDAREF164ZUJ,0.4046821839435978,0.0009990009990009,8.243046520981876,movieTP,hbn,,93.885,0.1527589353413654,7.82375,U08,Female,135.0,HBNsiteRU
sub-NDAREF848YWD,0.5195788552970231,0.0009990009990009,10.404819719205166,movieTP,hbn,,124.43805599999999,0.1184358259839357,10.369838,U11,Male,136.0,HBNsiteRU
sub-NDAREF893ZM8,0.2655357660150846,0.0009990009990009,5.132713680025368,movieTP,hbn,,151.11156,0.0648397481485943,12.59263,U13,Male,137.0,HBNsiteRU
sub-NDAREG013BLG,0.4479911947745515,0.0009990009990009,8.923863392174713,movieTP,hbn,,163.963032,0.1388270208674698,13.663586,U14,Female,138.0,HBNsiteRU
sub-NDAREJ327AH7,0.3079151844890725,0.0009990009990009,6.187617489181112,movieTP,hbn,,141.78644400000002,0.3717435465091967,11.815537,U12,Female,139.0,HBNsiteCBIC
sub-NDAREK255DEE,0.2632051958978345,0.0009990009990009,5.276410027517435,movieTP,hbn,,78.106776,0.1484350261109236,6.508898,U08,Female,140.0,HBNsiteCBIC
sub-NDAREK395BM3,0.3358822594353516,0.0009990009990009,6.5319359030180735,movieTP,hbn,,174.344964,0.2672052753012048,14.528747,U15,Male,141.0,HBNsiteCBIC
sub-NDAREK686WN1,-0.0265943041159185,0.5914085914085914,-0.4854676952377031,movieTP,hbn,,97.103352,0.2887282734128514,8.091946,U09,Male,142.0,HBNsiteCUNY
sub-NDAREL410HHK,0.4933847040639044,0.0009990009990009,9.605137668825757,movieTP,hbn,,235.58521199999998,0.2024439181365461,19.632101,U22,Male,143.0,HBNsiteCBIC
sub-NDAREM731BYM,0.52054438544063,0.0009990009990009,10.221980807289851,movieTP,hbn,,142.208076,0.1468514336232931,11.850673,U12,Male,144.0,HBNsiteRU
sub-NDAREM757NBG,0.4328389433217827,0.0009990009990009,8.65353178141158,movieTP,hbn,,161.30184,0.1072378398835341,13.44182,U14,Male,145.0,HBNsiteCBIC
sub-NDAREN151YXN,0.2928211893245048,0.0009990009990009,6.106039870514324,movieTP,hbn,,97.07323199999999,0.2614970606220482,8.089436,U09,Male,146.0,HBNsiteCBIC
sub-NDAREN999ERM,0.1404865771613635,0.0019980019980019,2.868527994123251,movieTP,hbn,,109.483908,0.374150649815261,9.123659,U10,Female,147.0,HBNsiteCBIC
sub-NDAREP505XAD,0.4612317880106507,0.0009990009990009,9.332344893136176,movieTP,hbn,,241.893216,0.2656787832771084,20.157768,U22,Male,148.0,HBNsiteRU
sub-NDAREU073NFU,0.3721415651499975,0.0009990009990009,7.672654285075647,movieTP,hbn,,136.09581599999999,0.2226710520960641,11.341318,U12,Male,149.0,HBNsiteCBIC
sub-NDAREW937RMY,0.6174293460306958,0.0009990009990009,12.515987019395196,movieTP,hbn,,126.732372,0.1801904700433734,10.561031,U11,Male,150.0,HBNsiteRU
sub-NDAREX091KUR,0.2722658239221432,0.0009990009990009,5.4074382757475385,movieTP,hbn,,85.73031599999999,0.7184348388509237,7.144193,U08,Female,151.0,HBNsiteRU
sub-NDAREY778CR9,0.4154771969695137,0.0009990009990009,8.14181788784563,movieTP,hbn,,124.50375600000001,0.1892536221365461,10.375313,U11,Male,152.0,HBNsiteRU
sub-NDAREZ416XDW,0.2869727198473767,0.0009990009990009,5.767415124384307,movieTP,hbn,,210.21492,0.0974859183424096,17.51791,U22,Male,153.0,HBNsiteCBIC
sub-NDARFA737TG6,0.4123701511204788,0.0009990009990009,8.162258409158122,movieTP,hbn,,240.87473999999997,0.0904757421084337,20.072895,U22,Female,154.0,HBNsiteRU
sub-NDARFB384XJ9,0.4559152717118175,0.0009990009990009,9.445704553387545,movieTP,hbn,,172.431204,0.1937344686265059,14.369267,U15,Other,155.0,HBNsiteCUNY
sub-NDARFB528UVB,0.4173921921157996,0.0009990009990009,8.54128884360913,movieTP,hbn,,101.57288399999999,0.3907941449638553,8.464407,U09,Male,156.0,HBNsiteCBIC
sub-NDARFB969EMV,0.3375618401477829,0.0009990009990009,6.690781391221115,movieTP,hbn,,104.06980800000001,0.2848784355502008,8.672484,U09,Male,157.0,HBNsiteCBIC
sub-NDARFD316UD2,0.5152866064438538,0.0009990009990009,10.472351013994205,movieTP,hbn,,193.82750399999998,0.0628832880654618,16.152292,U17,Male,158.0,HBNsiteCBIC
sub-NDARFD552FRH,0.331007555182019,0.0009990009990009,6.563948864731929,movieTP,hbn,,165.27035999999998,0.1539878879518071,13.77253,U14,Male,159.0,HBNsiteRU
sub-NDARFD620BUW,0.3993124093899831,0.0009990009990009,7.828593102968885,movieTP,hbn,,89.478432,0.0875677164694778,7.456536,U08,Male,160.0,HBNsiteCBIC
sub-NDARFF061VUK,0.5175404329361066,0.0009990009990009,9.888115887514802,movieTP,hbn,,189.49212,0.0812989909831325,15.79101,U16,Male,161.0,HBNsiteCBIC
sub-NDARFF644ZGD,0.6600513834715825,0.0009990009990009,13.039056639142096,movieTP,hbn,,119.51128800000001,0.0966477162626505,9.959274,U10,Male,162.0,HBNsiteRU
sub-NDARFG364YMG,-0.0860354919755078,0.0789210789210789,-1.7096223107133162,movieTP,hbn,,211.471584,0.2026640578730923,17.622632,U22,Female,163.0,HBNsiteCBIC
sub-NDARFG713PLR,0.3053188521026828,0.0009990009990009,6.076482392531744,movieTP,hbn,,129.170424,0.1917292879518072,10.764202,U11,Male,164.0,HBNsiteCBIC
sub-NDARFG851ZNZ,0.2877889559033126,0.0009990009990009,5.843506627683568,movieTP,hbn,,190.44216,0.1837034051485943,15.87018,U16,Female,165.0,HBNsiteCBIC
sub-NDARFJ179MG0,0.347422535177435,0.0009990009990009,6.775570034969461,movieTP,hbn,,172.406568,0.1211923644843373,14.367214,U15,Female,166.0,HBNsiteCBIC
sub-NDARFJ372JDJ,0.122103637022969,0.0169830169830169,2.4815983549851373,movieTP,hbn,,237.123876,0.577803427388755,19.760323,U22,Female,167.0,HBNsiteRU
sub-NDARFJ494ZDJ,0.3966251452364288,0.0009990009990009,8.110000194129302,movieTP,hbn,,209.06502,0.1527842189318072,17.422085,U22,Male,168.0,HBNsiteCBIC
sub-NDARFM211KDJ,0.4178072359290822,0.0009990009990009,8.340259138911616,movieTP,hbn,,85.270356,0.103586966217269,7.105863,U08,Male,169.0,HBNsiteCBIC
sub-NDARFM619GTV,0.5460933723932089,0.0009990009990009,11.078414293299709,movieTP,hbn,,196.87473599999998,0.2615128422216867,16.406228,U17,Male,170.0,HBNsiteCBIC
sub-NDARFN214WHQ,0.484227657068093,0.0009990009990009,9.829386370078623,movieTP,hbn,,254.67350399999998,0.1591333498032128,21.222792,U22,Other,171.0,HBNsiteRU
sub-NDARFP503KJF,0.2967799836798368,0.0009990009990009,5.77730277229942,movieTP,hbn,,121.05543600000001,0.144274541064257,10.087953,U11,Female,172.0,HBNsiteCBIC
sub-NDARFP841PDJ,0.467828097435264,0.0009990009990009,9.354950442025055,movieTP,hbn,,127.52634,0.2301283196867469,10.627195,U11,Male,173.0,HBNsiteCUNY
sub-NDARFR301KKP,0.3544070458517195,0.0009990009990009,6.763689154587761,movieTP,hbn,,105.40999200000002,0.1470728083935742,8.784166,U09,Female,174.0,HBNsiteRU
sub-NDARFR445XKP,0.3311267595106326,0.0009990009990009,6.570023699082256,movieTP,hbn,,109.54962,0.0878849169449397,9.129135,U10,Female,175.0,HBNsiteCBIC
sub-NDARFT698LLU,0.3678331489941048,0.0009990009990009,7.110002856817239,movieTP,hbn,,143.22792,0.1160171256393574,11.93566,U12,Female,176.0,HBNsiteCBIC
sub-NDARFT787HJW,0.473768645245764,0.0009990009990009,9.226762352754822,movieTP,hbn,,85.14578399999999,0.2011333190118875,7.095482,U08,Male,177.0,HBNsiteCBIC
sub-NDARFU916UZY,0.3618493454908227,0.0009990009990009,7.325662292848559,movieTP,hbn,,102.553044,0.5288433202409639,8.546087,U09,Male,178.0,HBNsiteCBIC
sub-NDARFV061AR5,0.4307130735754969,0.0009990009990009,8.741826801464422,movieTP,hbn,,236.793972,0.1137055711891627,19.732831,U22,Male,179.0,HBNsiteCBIC
sub-NDARFV685ZT2,0.4923798579058374,0.0009990009990009,9.843950586252808,movieTP,hbn,,85.204644,0.1658992420710754,7.100387,U08,Male,180.0,HBNsiteRU
sub-NDARFY009MNL,0.3248634485122104,0.0009990009990009,6.270983757255324,movieTP,hbn,,128.84052,0.1696577969767068,10.73671,U11,Female,181.0,HBNsiteRU
sub-NDARFY525TL2,0.5126521485273061,0.0009990009990009,10.524755476602856,movieTP,hbn,,115.83162,0.0839730408755823,9.652635,U10,Male,182.0,HBNsiteCBIC
sub-NDARGA921UHR,0.3264546921853405,0.0009990009990009,6.566300652451483,movieTP,hbn,,174.633804,0.1098345579638554,14.552817,U15,Male,183.0,HBNsiteCBIC
sub-NDARGB000CW8,0.2989000824544869,0.0009990009990009,5.86701617488844,movieTP,hbn,,142.27788,0.4418151270682731,11.85649,U12,Male,184.0,HBNsiteCBIC
sub-NDARGB040MGR,0.0562603018493788,0.2527472527472527,1.1698491775810371,movieTP,hbn,,188.631072,0.3981763568714859,15.719256,U16,Male,185.0,HBNsiteRU
sub-NDARGB060TAM,0.3896029269428736,0.0009990009990009,7.639485895952686,movieTP,hbn,,225.853524,0.0982203905052208,18.821127,U22,Male,186.0,HBNsiteCBIC
sub-NDARGB441VVD,0.4482351794683785,0.0009990009990009,8.960763703257168,movieTP,hbn,,233.935656,0.1743757615269076,19.494638,U22,Female,187.0,HBNsiteRU
sub-NDARGC148JBJ,0.2641423907174274,0.0009990009990009,5.552628183692864,movieTP,hbn,,182.98014,0.391456008092771,15.248345,U16,Male,188.0,HBNsiteCBIC
sub-NDARGC170UK2,0.3356989690904276,0.0009990009990009,6.735685211342684,movieTP,hbn,,125.653656,0.2935548108553092,10.471138,U11,Male,189.0,HBNsiteRU
sub-NDARGE536BGD,0.4551278780426334,0.0009990009990009,9.131954687915645,movieTP,hbn,,113.13073200000001,0.1641494485807228,9.427561,U10,Male,190.0,HBNsiteRU
sub-NDARGF445UFB,0.4290937617084435,0.0009990009990009,8.27331654169815,movieTP,hbn,,108.89937599999999,0.212036678506024,9.074948,U10,Male,191.0,HBNsiteCBIC
sub-NDARGF543PM2,0.3989955894491714,0.0009990009990009,7.722665938943935,movieTP,hbn,,136.398348,0.1914898347951807,11.366529,U12,Female,192.0,HBNsiteCBIC
sub-NDARGG423UMK,0.3705589754883416,0.0009990009990009,7.396786030845498,movieTP,hbn,,200.225868,0.0877101980293172,16.685489,U17,Female,193.0,HBNsiteCBIC
sub-NDARGH074MU6,0.4774197826381482,0.0009990009990009,9.422267184469264,movieTP,hbn,,193.498968,0.1211312213610441,16.124914,U17,Female,194.0,HBNsiteRU
sub-NDARGH592NZ2,0.4772376337695233,0.0009990009990009,9.483443865860057,movieTP,hbn,,175.323744,0.1282872584598393,14.610312,U15,Male,195.0,HBNsiteCBIC
sub-NDARGH842VFY,0.3748148907061002,0.0009990009990009,7.52994045087364,movieTP,hbn,,147.043116,0.4786002425702811,12.253593,U13,Male,196.0,HBNsiteCBIC
sub-NDARGJ395FKP,0.3976893973332286,0.0009990009990009,7.841244799191529,movieTP,hbn,,173.88363600000002,0.4072843189638554,14.490303,U15,Male,197.0,HBNsiteRU
sub-NDARGJ653MG2,0.5628648643765144,0.0009990009990009,11.305467447545826,movieTP,hbn,,149.967144,0.0942993205264256,12.497262,U13,Male,198.0,HBNsiteRU
sub-NDARGK041TPB,0.3763067473210146,0.0009990009990009,7.771193926205853,movieTP,hbn,,138.625596,0.1329794529365461,11.552133,U12,Male,199.0,HBNsiteRU
sub-NDARGK449LLK,0.4576278928788084,0.0009990009990009,9.245609776544944,movieTP,hbn,,169.73852399999998,0.1479780047831324,14.144877,U15,Other,200.0,HBNsiteRU
sub-NDARGL289TB8,-0.0749332675947963,0.1358641358641358,-1.465198662110064,movieTP,hbn,,156.73374,0.1043641110719142,13.061145,U14,Female,201.0,HBNsiteCUNY
sub-NDARGL800LDW,-0.0918619993920478,0.0489510489510489,-1.965987391965314,movieTP,hbn,,61.943868,0.1874149174738955,5.161989,U08,Male,202.0,HBNsiteRU
sub-NDARGM196JMM,0.5091712410394019,0.0009990009990009,10.12576012479057,movieTP,hbn,,109.22107199999999,0.133773644352008,9.101756,U10,Female,203.0,HBNsiteCBIC
sub-NDARGM439FZD,0.5135719438372686,0.0009990009990009,10.33080799236079,movieTP,hbn,,153.6783,0.1157812580240963,12.806525,U13,Male,204.0,HBNsiteCBIC
sub-NDARGN044FE4,0.3625443456660217,0.0009990009990009,7.200751762509604,movieTP,hbn,,198.788496,0.2535604314614457,16.565708,U17,Male,205.0,HBNsiteRU
sub-NDARGN210CK7,0.2310464954662102,0.0009990009990009,4.623213491251566,movieTP,hbn,,134.09034,0.1543004312959839,11.174195,U12,Female,206.0,HBNsiteCBIC
sub-NDARGN782BZN,0.1775683681993621,0.0009990009990009,3.708545002199021,movieTP,hbn,,150.29568,0.1800320755301204,12.52464,U13,Female,207.0,HBNsiteCBIC
sub-NDARGR893PUA,0.3568594058013198,0.0009990009990009,6.942911159060444,movieTP,hbn,,120.32580000000002,0.2737960138875501,10.02715,U11,Female,208.0,HBNsiteCBIC
sub-NDARGT551AFK,0.3491490284613998,0.0009990009990009,7.00680370369411,movieTP,hbn,,163.404516,0.208347580964257,13.617043,U14,Male,209.0,HBNsiteRU
sub-NDARGU461JX2,0.2182606720274454,0.0009990009990009,4.240826164753811,movieTP,hbn,,203.28267599999998,0.136436979879518,16.940223,U17,Other,210.0,HBNsiteRU
sub-NDARGU844NZ3,0.3669430809528226,0.0009990009990009,7.482824575975403,movieTP,hbn,,157.55646,0.1073328347469879,13.129705,U14,Female,211.0,HBNsiteCBIC
sub-NDARGV781AMW,0.3176954980596403,0.0009990009990009,6.099589509678574,movieTP,hbn,,134.287464,0.2258821934618473,11.190622,U12,Male,212.0,HBNsiteRU
sub-NDARGV948BFZ,0.4404450482722455,0.0009990009990009,8.698771849862254,movieTP,hbn,,108.47090399999999,0.141698464204016,9.039242,U10,Female,213.0,HBNsiteRU
sub-NDARGY559UL3,0.4652749622923478,0.0009990009990009,9.31187456063203,movieTP,hbn,,140.662548,0.2837987615220883,11.721879,U12,Other,214.0,HBNsiteRU
sub-NDARGY622NG6,0.316272431193936,0.0009990009990009,6.332291036289976,movieTP,hbn,,244.392876,0.4426784634763052,20.366073,U22,Male,215.0,HBNsiteRU
sub-NDARGY639ANB,0.4340716463670923,0.0009990009990009,9.091729707456118,movieTP,hbn,,95.716632,0.1810065327309236,7.976386,U08,Male,216.0,HBNsiteCUNY
sub-NDARGZ553TMQ,0.3329313118442187,0.0009990009990009,6.490855444264973,movieTP,hbn,,167.832984,0.0931098448779116,13.986082,U14,Male,217.0,HBNsiteCBIC
sub-NDARHA387FPM,0.3312532323642085,0.0009990009990009,6.684494054425705,movieTP,hbn,,134.986992,0.1651697417839357,11.248916,U12,Male,218.0,HBNsiteRU
sub-NDARHB764VZ2,0.1910428048899777,0.0019980019980019,3.872057255446056,movieTP,hbn,,157.288152,0.3763109847016064,13.107346,U14,Male,219.0,HBNsiteRU
sub-NDARHB803UT9,0.1938866278452006,0.0009990009990009,3.7305380623554742,movieTP,hbn,,243.26624399999997,0.1021255648049798,20.272187,U22,Male,220.0,HBNsiteCBIC
sub-NDARHC083LM6,0.1977027402887451,0.0009990009990009,4.000697383403534,movieTP,hbn,,136.654344,0.175075207317269,11.387862,U12,Female,221.0,HBNsiteCBIC
sub-NDARHC462NGR,0.3842195611639461,0.0009990009990009,7.834516019007183,movieTP,hbn,,105.73989599999999,0.0840015933129317,8.811658,U09,Female,222.0,HBNsiteRU
sub-NDARHC814ZZL,0.0552429307649007,0.2747252747252747,1.0842857929803524,movieTP,hbn,,203.41408800000002,0.0886241510212851,16.951174,U17,Male,223.0,HBNsiteCBIC
sub-NDARHD017XEU,0.3743732030021103,0.0009990009990009,7.56253385854028,movieTP,hbn,,105.67830000000001,0.2279100035477911,8.806525,U09,Male,224.0,HBNsiteCBIC
sub-NDARHD276TYX,0.2319632449760774,0.0009990009990009,4.608702955953169,movieTP,hbn,,158.376444,0.2583466079088353,13.198037,U14,Female,225.0,HBNsiteCBIC
sub-NDARHD931FNA,0.0408601041638031,0.3986013986013986,0.8096797750965355,movieTP,hbn,,85.40862,0.3819619363413654,7.117385,U08,Female,226.0,HBNsiteCBIC
sub-NDARHE772FWW,0.27762095109523,0.0009990009990009,5.599245846208106,movieTP,hbn,,166.124568,0.085897911016024,13.843714,U14,Other,227.0,HBNsiteCBIC
sub-NDARHF150FDY,0.2081726692142788,0.0009990009990009,4.176840913857568,movieTP,hbn,,164.087604,0.1265592515123293,13.673967,U14,Female,228.0,HBNsiteRU
sub-NDARHG065YHQ,0.3162337656439689,0.0009990009990009,6.41993024810816,movieTP,hbn,,199.73990399999997,0.0668892347485943,16.644992,U17,Female,229.0,HBNsiteRU
sub-NDARHG152GZC,0.4994262205879242,0.0009990009990009,10.1884646112707,movieTP,hbn,,207.133464,0.35510341302249,17.261122,U22,Female,230.0,HBNsiteRU
sub-NDARHG260BM9,0.3414587559785178,0.0009990009990009,6.7953033737206745,movieTP,hbn,,99.134832,0.2611208317590361,8.261236,U09,Female,231.0,HBNsiteRU
sub-NDARHH654ZF9,0.413162124136325,0.0009990009990009,8.365580735056875,movieTP,hbn,,125.25392400000001,0.2896419440562248,10.437827,U11,Male,232.0,HBNsiteCBIC
sub-NDARHH757RT9,0.2654449347331318,0.0009990009990009,5.309176676629246,movieTP,hbn,,195.07597199999998,0.1602983121847389,16.256331,U17,Male,233.0,HBNsiteRU
sub-NDARHH802DBM,0.2173496530915467,0.0009990009990009,4.192505200989087,movieTP,hbn,,162.548928,0.1793755814056225,13.545744,U14,Male,234.0,HBNsiteCBIC
sub-NDARHJ034LDM,0.6343741302698389,0.0009990009990009,12.208362380749517,movieTP,hbn,,168.299784,0.2355519216685541,14.024982,U15,Male,235.0,HBNsiteRU
sub-NDARHJ830RXD,0.2866677081582689,0.0009990009990009,5.639365247684288,movieTP,hbn,,101.867208,0.1690280425903614,8.488934,U09,Other,236.0,HBNsiteRU
sub-NDARHL164JHH,0.4637497761095319,0.0009990009990009,9.304035421971705,movieTP,hbn,,227.76590400000003,0.1026115662128513,18.980492,U22,Male,237.0,HBNsiteRU
sub-NDARHM611GDR,0.2145934144533647,0.0009990009990009,4.225605112081229,movieTP,hbn,,149.797392,0.1500934422088353,12.483116,U13,Male,238.0,HBNsiteRU
sub-NDARHN911CNJ,0.1602576825278035,0.0019980019980019,3.1973729870568874,movieTP,hbn,,115.266252,0.4766577329081125,9.605521,U10,Male,239.0,HBNsiteRU
sub-NDARHP841RMR,0.3518910968168888,0.0009990009990009,6.98174093878786,movieTP,hbn,,257.787816,0.1496228917722891,21.482318,U22,Female,240.0,HBNsiteRU
sub-NDARHR372GJ7,0.4820020927081621,0.0009990009990009,9.731162777923268,movieTP,hbn,,178.58316000000002,0.0716423745084336,14.88193,U15,Male,241.0,HBNsiteRU
sub-NDARHR753ZKU,0.3221058209214688,0.0009990009990009,6.553185349772428,movieTP,hbn,,134.911704,0.1545920662730923,11.242642,U12,Male,242.0,HBNsiteRU
sub-NDARHT829KKB,0.3080107343298082,0.0009990009990009,6.189845877653943,movieTP,hbn,,145.17042,0.5888468726024096,12.097535,U13,Male,243.0,HBNsiteRU
sub-NDARHW158PPR,0.2068115038751647,0.0009990009990009,3.984630025949352,movieTP,hbn,,171.80834399999998,0.8944088126907631,14.317362,U15,Female,244.0,HBNsiteRU
sub-NDARHW968ABB,0.1451022832774228,0.0099900099900099,2.878653028015299,movieTP,hbn,,99.79191600000001,0.5851259517991967,8.315993,U09,Female,245.0,HBNsiteCBIC
sub-NDARHX934KJ5,0.5342065613212289,0.0009990009990009,10.835409256569768,movieTP,hbn,,208.15193999999997,0.0618150471393574,17.345995,U22,Male,246.0,HBNsiteCBIC
sub-NDARHX963YU1,0.1781053150010866,0.0009990009990009,3.551497836188672,movieTP,hbn,,115.331964,0.1541260357041365,9.610997,U10,Male,247.0,HBNsiteCBIC
sub-NDARHY676RYH,0.510473460975175,0.0009990009990009,10.190879107211693,movieTP,hbn,,140.76111600000002,0.1966443134044176,11.730093,U12,Male,248.0,HBNsiteCBIC
sub-NDARHZ500ZNT,0.4571830490249102,0.0009990009990009,9.303825061541366,movieTP,hbn,,153.186852,0.188971559506024,12.765571,U13,Male,249.0,HBNsiteRU
sub-NDARHZ923PAH,0.3488027342041948,0.0009990009990009,6.838109307685781,movieTP,hbn,,138.501024,0.1086035101289156,11.541752,U12,Female,250.0,HBNsiteRU
sub-NDARJ257ZU2,0.4995294763486468,0.0009990009990009,9.697047080186085,movieTP,hbn,,136.787124,0.1286132650975903,11.398927,U12,Male,251.0,HBNsiteRU
sub-NDARJA262HTY,0.303675037359827,0.0009990009990009,5.822382805063814,movieTP,hbn,,200.06980800000002,0.1324502323971887,16.672484,U17,Male,252.0,HBNsiteCBIC
sub-NDARJA356XHT,0.4017748093887432,0.0009990009990009,8.0155431882461,movieTP,hbn,,152.687196,0.1635313290160642,12.723933,U13,Male,253.0,HBNsiteCBIC
sub-NDARJA788CH7,0.421882375005602,0.0009990009990009,8.190275680482062,movieTP,hbn,,191.455164,0.1364128369426827,15.954597,U16,Female,254.0,HBNsiteCBIC
sub-NDARJA959GNZ,0.214734461928707,0.0009990009990009,4.358729823650634,movieTP,hbn,,174.312108,0.0885488907791164,14.526009,U15,Female,255.0,HBNsiteCBIC
sub-NDARJB233RL7,0.4272943909887394,0.0009990009990009,8.653577932765412,movieTP,hbn,,119.247084,0.2088159410738955,9.937257,U10,Male,256.0,HBNsiteRU
sub-NDARJB236XDY,0.4634555104915094,0.0009990009990009,9.317524616868075,movieTP,hbn,,154.303896,0.308850070192771,12.858658,U13,Other,257.0,HBNsiteRU
sub-NDARJB501MJL,0.1927559227482874,0.0009990009990009,3.975372010424984,movieTP,hbn,,185.444208,0.2585340434538152,15.453684,U16,Other,258.0,HBNsiteRU
sub-NDARJC010YYF,0.5596077000683971,0.0009990009990009,11.48071400638392,movieTP,hbn,,182.689932,0.1268475889126907,15.224161,U16,Female,259.0,HBNsiteCBIC
sub-NDARJC399UW7,0.4133480630508667,0.0009990009990009,8.196185550406799,movieTP,hbn,,84.751536,0.1872492536345381,7.062628,U08,Male,260.0,HBNsiteCBIC
sub-NDARJE686DJL,0.3487260317902607,0.0009990009990009,6.939679038755648,movieTP,hbn,,91.086924,0.1687145133012048,7.590577,U08,Female,261.0,HBNsiteRU
sub-NDARJF322BN4,0.4884680281300844,0.0009990009990009,9.809435883651735,movieTP,hbn,,197.21012399999998,0.0899346111068272,16.434177,U17,Other,262.0,HBNsiteRU
sub-NDARJF517HC8,0.4503022735436166,0.0009990009990009,8.984704186025883,movieTP,hbn,,125.058168,0.1085136278393574,10.421514,U11,Male,263.0,HBNsiteCBIC
sub-NDARJG298YVA,0.5267188552074089,0.0009990009990009,10.989824896176875,movieTP,hbn,,157.062276,0.1613162145301204,13.088523,U14,Male,264.0,HBNsiteRU
sub-NDARJG738WY6,0.2378290569149202,0.0009990009990009,4.734755371321611,movieTP,hbn,,124.235448,0.5128979878955824,10.352954,U11,Female,265.0,HBNsiteRU
sub-NDARJG740PM8,0.2288404924786052,0.0009990009990009,4.519508143153072,movieTP,hbn,,220.36824000000001,0.2671633931393172,18.36402,U22,Female,266.0,HBNsiteRU
sub-NDARJH367WKY,0.3448807909470297,0.0009990009990009,6.997348089649435,movieTP,hbn,,178.778916,0.1936425489204818,14.898243,U15,Female,267.0,HBNsiteRU
sub-NDARJH492TVW,0.2452966080271893,0.0009990009990009,5.049024003810288,movieTP,hbn,,133.07459999999998,0.189402691028514,11.08955,U12,Male,268.0,HBNsiteCBIC
sub-NDARJH910CGX,0.4162830409577744,0.0009990009990009,8.395954506269653,movieTP,hbn,,149.99862000000002,0.1021942880357429,12.499885,U13,Male,269.0,HBNsiteRU
sub-NDARJJ173BRX,0.4974678736825284,0.0009990009990009,9.79354536224856,movieTP,hbn,,103.33880400000001,0.2573816504176706,8.611567,U09,Male,270.0,HBNsiteCUNY
sub-NDARJJ277JP3,0.3170009372232948,0.0009990009990009,6.403590240615199,movieTP,hbn,,148.613268,0.2625917792971887,12.384439,U13,Male,271.0,HBNsiteCBIC
sub-NDARJK147LNJ,0.4429685366299513,0.0009990009990009,8.737293770173542,movieTP,hbn,,92.34085200000001,0.1122226581630521,7.695071,U08,Male,272.0,HBNsiteCBIC
sub-NDARJL303FKR,0.4872970186792715,0.0009990009990009,9.715702343257998,movieTP,hbn,,162.418884,0.1432548985185182,13.534907,U14,Male,273.0,HBNsiteRU
sub-NDARJL861WTP,0.3071878516280473,0.0009990009990009,6.109238251245817,movieTP,hbn,,83.529084,0.1259222181121164,6.960757,U08,Male,274.0,HBNsiteCBIC
sub-NDARJM765EZF,0.393833743283397,0.0009990009990009,8.022827232865207,movieTP,hbn,,188.071176,0.0735996114048192,15.672598,U16,Male,275.0,HBNsiteCBIC
sub-NDARJM828PAL,0.5533534122102475,0.0009990009990009,11.309989512199726,movieTP,hbn,,74.732364,0.2035488865301204,6.227697,U08,Male,276.0,HBNsiteRU
sub-NDARJR280FEJ,0.5249681600800497,0.0009990009990009,10.44814261441975,movieTP,hbn,,103.347012,0.3844748237349397,8.612251,U09,Female,277.0,HBNsiteRU
sub-NDARJR437DJH,0.3110011801633086,0.0009990009990009,6.090165527137538,movieTP,hbn,,148.35044399999998,0.1697521979558232,12.362537,U13,Other,278.0,HBNsiteCUNY
sub-NDARJR473HXT,0.3731728540591488,0.0009990009990009,7.404073509037144,movieTP,hbn,,107.38124400000001,0.0792632277497991,8.948437,U09,Male,279.0,HBNsiteCBIC
