Unnamed: 0,measure,region_name,score,task,subject_id,dataset,age_months
128306,ISC,17Networks_RH_SalVentAttnB_PFCl_2,-0.0314324397162598,aeronaut,s5037_1_1,infant_restmovie,8.7
128307,ISC,17Networks_RH_SalVentAttnB_PFCl_3,-0.1296570257569082,aeronaut,s5037_1_1,infant_restmovie,8.7
128308,ISC,17Networks_RH_SalVentAttnB_Ins_1,0.0869920832614996,aeronaut,s5037_1_1,infant_restmovie,8.7
128309,ISC,17Networks_RH_SalVentAttnB_Ins_2,0.1043372857524629,aeronaut,s5037_1_1,infant_restmovie,8.7
128310,ISC,17Networks_RH_SalVentAttnB_PFCmp_1,0.0623365404179282,aeronaut,s5037_1_1,infant_restmovie,8.7
128311,ISC,17Networks_RH_SalVentAttnB_PFCmp_2,0.0214690472184586,aeronaut,s5037_1_1,infant_restmovie,8.7
128312,ISC,17Networks_RH_LimbicB_OFC_1,0.1460026456150276,aeronaut,s5037_1_1,infant_restmovie,8.7
128313,ISC,17Networks_RH_LimbicB_OFC_2,0.1456876925679028,aeronaut,s5037_1_1,infant_restmovie,8.7
128314,ISC,17Networks_RH_LimbicB_OFC_3,-0.0247436023589506,aeronaut,s5037_1_1,infant_restmovie,8.7
128315,ISC,17Networks_RH_LimbicB_OFC_4,0.1512984586873932,aeronaut,s5037_1_1,infant_restmovie,8.7
128316,ISC,17Networks_RH_LimbicB_OFC_5,0.1609982148326317,aeronaut,s5037_1_1,infant_restmovie,8.7
128317,ISC,17Networks_RH_LimbicB_OFC_6,-0.1348644634685675,aeronaut,s5037_1_1,infant_restmovie,8.7
128318,ISC,17Networks_RH_LimbicA_TempPole_1,-0.1678976626328231,aeronaut,s5037_1_1,infant_restmovie,8.7
128319,ISC,17Networks_RH_LimbicA_TempPole_2,-0.1083930417735602,aeronaut,s5037_1_1,infant_restmovie,8.7
128320,ISC,17Networks_RH_LimbicA_TempPole_3,-0.0554546946950129,aeronaut,s5037_1_1,infant_restmovie,8.7
128321,ISC,17Networks_RH_LimbicA_TempPole_4,-0.259520327827366,aeronaut,s5037_1_1,infant_restmovie,8.7
128322,ISC,17Networks_RH_LimbicA_TempPole_5,-0.0048038530792833,aeronaut,s5037_1_1,infant_restmovie,8.7
128323,ISC,17Networks_RH_LimbicA_TempPole_6,-0.1891103838002681,aeronaut,s5037_1_1,infant_restmovie,8.7
128324,ISC,17Networks_RH_ContA_IPS_1,-0.1473779655974977,aeronaut,s5037_1_1,infant_restmovie,8.7
128325,ISC,17Networks_RH_ContA_IPS_2,-0.1558862550106995,aeronaut,s5037_1_1,infant_restmovie,8.7
128326,ISC,17Networks_RH_ContA_IPS_3,-0.179492454671184,aeronaut,s5037_1_1,infant_restmovie,8.7
128327,ISC,17Networks_RH_ContA_IPS_4,-0.2628090093866025,aeronaut,s5037_1_1,infant_restmovie,8.7
128328,ISC,17Networks_RH_ContA_PFCd_1,-0.0288068498152725,aeronaut,s5037_1_1,infant_restmovie,8.7
128329,ISC,17Networks_RH_ContA_PFCl_1,-0.1023137341092635,aeronaut,s5037_1_1,infant_restmovie,8.7
128330,ISC,17Networks_RH_ContA_PFCl_2,-0.1397530841572277,aeronaut,s5037_1_1,infant_restmovie,8.7
128331,ISC,17Networks_RH_ContA_PFCl_3,-0.3298838348751571,aeronaut,s5037_1_1,infant_restmovie,8.7
128332,ISC,17Networks_RH_ContA_PFCl_4,-0.0611427970421919,aeronaut,s5037_1_1,infant_restmovie,8.7
128333,ISC,17Networks_RH_ContA_PFCl_5,-0.0704864404128906,aeronaut,s5037_1_1,infant_restmovie,8.7
128334,ISC,17Networks_RH_ContA_Cingm_1,-0.1838138238783677,aeronaut,s5037_1_1,infant_restmovie,8.7
128335,ISC,17Networks_RH_ContB_Temp_1,-0.1063944252044335,aeronaut,s5037_1_1,infant_restmovie,8.7
128336,ISC,17Networks_RH_ContB_Temp_2,-0.2798317152341625,aeronaut,s5037_1_1,infant_restmovie,8.7
128337,ISC,17Networks_RH_ContB_IPL_1,-0.2071714802894365,aeronaut,s5037_1_1,infant_restmovie,8.7
128338,ISC,17Networks_RH_ContB_IPL_2,-0.0949722317600944,aeronaut,s5037_1_1,infant_restmovie,8.7
128339,ISC,17Networks_RH_ContB_IPL_3,-0.1430301486316525,aeronaut,s5037_1_1,infant_restmovie,8.7
128340,ISC,17Networks_RH_ContB_IPL_4,-0.2463296565266347,aeronaut,s5037_1_1,infant_restmovie,8.7
128341,ISC,17Networks_RH_ContB_PFCld_1,-0.1717125254453889,aeronaut,s5037_1_1,infant_restmovie,8.7
128342,ISC,17Networks_RH_ContB_PFCld_2,0.1858324325098558,aeronaut,s5037_1_1,infant_restmovie,8.7
128343,ISC,17Networks_RH_ContB_PFCld_3,-0.0697467507518085,aeronaut,s5037_1_1,infant_restmovie,8.7
128344,ISC,17Networks_RH_ContB_PFCld_4,0.0247850787392,aeronaut,s5037_1_1,infant_restmovie,8.7
128345,ISC,17Networks_RH_ContB_PFClv_1,0.1497634337531019,aeronaut,s5037_1_1,infant_restmovie,8.7
128346,ISC,17Networks_RH_ContB_PFClv_2,0.1007301143775492,aeronaut,s5037_1_1,infant_restmovie,8.7
128347,ISC,17Networks_RH_ContB_PFClv_3,0.0396350726033625,aeronaut,s5037_1_1,infant_restmovie,8.7
128348,ISC,17Networks_RH_ContB_PFClv_4,0.1537743072554942,aeronaut,s5037_1_1,infant_restmovie,8.7
128349,ISC,17Networks_RH_ContB_PFCmp_1,0.126355934082076,aeronaut,s5037_1_1,infant_restmovie,8.7
128350,ISC,17Networks_RH_ContC_pCun_1,0.1187157094935445,aeronaut,s5037_1_1,infant_restmovie,8.7
128351,ISC,17Networks_RH_ContC_pCun_2,0.1292223805887754,aeronaut,s5037_1_1,infant_restmovie,8.7
128352,ISC,17Networks_RH_ContC_pCun_3,-0.0604973422835444,aeronaut,s5037_1_1,infant_restmovie,8.7
128353,ISC,17Networks_RH_ContC_pCun_4,-0.4237515789420144,aeronaut,s5037_1_1,infant_restmovie,8.7
128354,ISC,17Networks_RH_ContC_pCun_5,0.0124316098810831,aeronaut,s5037_1_1,infant_restmovie,8.7
128355,ISC,17Networks_RH_ContC_Cingp_1,0.4401089453426325,aeronaut,s5037_1_1,infant_restmovie,8.7
128356,ISC,17Networks_RH_ContC_Cingp_2,0.2318866381578969,aeronaut,s5037_1_1,infant_restmovie,8.7
128357,ISC,17Networks_RH_DefaultA_Temp_1,0.1344917502398725,aeronaut,s5037_1_1,infant_restmovie,8.7
128358,ISC,17Networks_RH_DefaultA_IPL_1,-0.1269842248281706,aeronaut,s5037_1_1,infant_restmovie,8.7
128359,ISC,17Networks_RH_DefaultA_IPL_2,-0.0381453517291314,aeronaut,s5037_1_1,infant_restmovie,8.7
128360,ISC,17Networks_RH_DefaultA_PFCd_1,0.0657627368892573,aeronaut,s5037_1_1,infant_restmovie,8.7
128361,ISC,17Networks_RH_DefaultA_PFCd_2,-0.0698853793988869,aeronaut,s5037_1_1,infant_restmovie,8.7
128362,ISC,17Networks_RH_DefaultA_pCunPCC_1,0.3771269531599162,aeronaut,s5037_1_1,infant_restmovie,8.7
128363,ISC,17Networks_RH_DefaultA_pCunPCC_2,0.2488271566464268,aeronaut,s5037_1_1,infant_restmovie,8.7
128364,ISC,17Networks_RH_DefaultA_pCunPCC_3,0.1276074394170385,aeronaut,s5037_1_1,infant_restmovie,8.7
128365,ISC,17Networks_RH_DefaultA_pCunPCC_4,0.1286055270950674,aeronaut,s5037_1_1,infant_restmovie,8.7
128366,ISC,17Networks_RH_DefaultA_pCunPCC_5,-0.0330848346761721,aeronaut,s5037_1_1,infant_restmovie,8.7
128367,ISC,17Networks_RH_DefaultA_PFCm_1,-0.0295089196981182,aeronaut,s5037_1_1,infant_restmovie,8.7
128368,ISC,17Networks_RH_DefaultA_PFCm_2,0.0200893281176438,aeronaut,s5037_1_1,infant_restmovie,8.7
128369,ISC,17Networks_RH_DefaultA_PFCm_3,0.1973059401230393,aeronaut,s5037_1_1,infant_restmovie,8.7
128370,ISC,17Networks_RH_DefaultA_PFCm_4,0.0432469606458403,aeronaut,s5037_1_1,infant_restmovie,8.7
128371,ISC,17Networks_RH_DefaultA_PFCm_5,0.1985805350088443,aeronaut,s5037_1_1,infant_restmovie,8.7
128372,ISC,17Networks_RH_DefaultA_PFCm_6,0.1817077166086071,aeronaut,s5037_1_1,infant_restmovie,8.7
128373,ISC,17Networks_RH_DefaultB_Temp_1,0.1026574493154467,aeronaut,s5037_1_1,infant_restmovie,8.7
128374,ISC,17Networks_RH_DefaultB_Temp_2,-0.05641137627274,aeronaut,s5037_1_1,infant_restmovie,8.7
128375,ISC,17Networks_RH_DefaultB_AntTemp_1,-0.0752700089413002,aeronaut,s5037_1_1,infant_restmovie,8.7
128376,ISC,17Networks_RH_DefaultB_PFCd_1,-0.0989057766830636,aeronaut,s5037_1_1,infant_restmovie,8.7
128377,ISC,17Networks_RH_DefaultB_PFCd_2,-0.0538804010110251,aeronaut,s5037_1_1,infant_restmovie,8.7
128378,ISC,17Networks_RH_DefaultB_PFCd_3,-0.1272197769271339,aeronaut,s5037_1_1,infant_restmovie,8.7
128379,ISC,17Networks_RH_DefaultB_PFCd_4,0.181062858405986,aeronaut,s5037_1_1,infant_restmovie,8.7
128380,ISC,17Networks_RH_DefaultB_PFCd_5,0.2017900490997587,aeronaut,s5037_1_1,infant_restmovie,8.7
128381,ISC,17Networks_RH_DefaultB_PFCv_1,0.0613553703053088,aeronaut,s5037_1_1,infant_restmovie,8.7
128382,ISC,17Networks_RH_DefaultB_PFCv_2,0.0578817397589518,aeronaut,s5037_1_1,infant_restmovie,8.7
128383,ISC,17Networks_RH_DefaultB_PFCv_3,0.023687466923818,aeronaut,s5037_1_1,infant_restmovie,8.7
128384,ISC,17Networks_RH_DefaultC_IPL_1,-0.1189538964220499,aeronaut,s5037_1_1,infant_restmovie,8.7
128385,ISC,17Networks_RH_DefaultC_IPL_2,0.012510896643997,aeronaut,s5037_1_1,infant_restmovie,8.7
128386,ISC,17Networks_RH_DefaultC_Rsp_1,0.0036766951880932,aeronaut,s5037_1_1,infant_restmovie,8.7
128387,ISC,17Networks_RH_DefaultC_Rsp_2,0.0262595362117649,aeronaut,s5037_1_1,infant_restmovie,8.7
128388,ISC,17Networks_RH_DefaultC_PHC_1,-0.0222714630067789,aeronaut,s5037_1_1,infant_restmovie,8.7
128389,ISC,17Networks_RH_DefaultC_PHC_2,-0.0683798422055202,aeronaut,s5037_1_1,infant_restmovie,8.7
128390,ISC,17Networks_RH_TempPar_1,-0.0179902326036445,aeronaut,s5037_1_1,infant_restmovie,8.7
128391,ISC,17Networks_RH_TempPar_2,0.2794157380303449,aeronaut,s5037_1_1,infant_restmovie,8.7
128392,ISC,17Networks_RH_TempPar_3,0.0778644850367849,aeronaut,s5037_1_1,infant_restmovie,8.7
128393,ISC,17Networks_RH_TempPar_4,0.1649003713404394,aeronaut,s5037_1_1,infant_restmovie,8.7
128394,ISC,17Networks_RH_TempPar_5,-0.0233118462658661,aeronaut,s5037_1_1,infant_restmovie,8.7
128395,ISC,17Networks_RH_TempPar_6,-0.1786635614725352,aeronaut,s5037_1_1,infant_restmovie,8.7
128396,ISC,17Networks_RH_TempPar_7,-0.1730256577599315,aeronaut,s5037_1_1,infant_restmovie,8.7
128397,ISC,17Networks_RH_TempPar_8,-0.0299416328214572,aeronaut,s5037_1_1,infant_restmovie,8.7
128398,ISC,17Networks_RH_TempPar_9,-0.0892475420600156,aeronaut,s5037_1_1,infant_restmovie,8.7
128399,ISC,17Networks_RH_TempPar_10,0.0334264863946522,aeronaut,s5037_1_1,infant_restmovie,8.7
128400,ISC,17Networks_LH_VisCent_ExStr_1,0.2273282385841,aeronaut,s7067_1_3,infant_restmovie,9.2
128401,ISC,17Networks_LH_VisCent_ExStr_2,0.2905533282856049,aeronaut,s7067_1_3,infant_restmovie,9.2
128402,ISC,17Networks_LH_VisCent_ExStr_3,0.2835188000064401,aeronaut,s7067_1_3,infant_restmovie,9.2
128403,ISC,17Networks_LH_VisCent_ExStr_4,0.300325663449688,aeronaut,s7067_1_3,infant_restmovie,9.2
128404,ISC,17Networks_LH_VisCent_ExStr_5,0.3443381186045613,aeronaut,s7067_1_3,infant_restmovie,9.2
128405,ISC,17Networks_LH_VisCent_ExStr_6,0.1634082185297246,aeronaut,s7067_1_3,infant_restmovie,9.2
128406,ISC,17Networks_LH_VisCent_Striate_1,0.2890507683542679,aeronaut,s7067_1_3,infant_restmovie,9.2
128407,ISC,17Networks_LH_VisCent_ExStr_7,0.2389535104853376,aeronaut,s7067_1_3,infant_restmovie,9.2
128408,ISC,17Networks_LH_VisCent_ExStr_8,0.2568944747282495,aeronaut,s7067_1_3,infant_restmovie,9.2
128409,ISC,17Networks_LH_VisCent_ExStr_9,0.1663779379625525,aeronaut,s7067_1_3,infant_restmovie,9.2
128410,ISC,17Networks_LH_VisCent_ExStr_10,0.228653687156698,aeronaut,s7067_1_3,infant_restmovie,9.2
128411,ISC,17Networks_LH_VisCent_ExStr_11,0.1527227029140064,aeronaut,s7067_1_3,infant_restmovie,9.2
128412,ISC,17Networks_LH_VisPeri_ExStrInf_1,0.181162634499589,aeronaut,s7067_1_3,infant_restmovie,9.2
128413,ISC,17Networks_LH_VisPeri_ExStrInf_2,0.1756553860044453,aeronaut,s7067_1_3,infant_restmovie,9.2
128414,ISC,17Networks_LH_VisPeri_ExStrInf_3,0.3054230826125851,aeronaut,s7067_1_3,infant_restmovie,9.2
128415,ISC,17Networks_LH_VisPeri_ExStrInf_4,0.1051795661239356,aeronaut,s7067_1_3,infant_restmovie,9.2
128416,ISC,17Networks_LH_VisPeri_ExStrInf_5,0.102296178327367,aeronaut,s7067_1_3,infant_restmovie,9.2
128417,ISC,17Networks_LH_VisPeri_StriCal_1,0.3969135773649669,aeronaut,s7067_1_3,infant_restmovie,9.2
128418,ISC,17Networks_LH_VisPeri_StriCal_2,0.2965245747813807,aeronaut,s7067_1_3,infant_restmovie,9.2
128419,ISC,17Networks_LH_VisPeri_ExStrSup_1,0.1050094232312492,aeronaut,s7067_1_3,infant_restmovie,9.2
128420,ISC,17Networks_LH_VisPeri_ExStrSup_2,0.0563785503383721,aeronaut,s7067_1_3,infant_restmovie,9.2
128421,ISC,17Networks_LH_VisPeri_ExStrSup_3,0.1151840484590514,aeronaut,s7067_1_3,infant_restmovie,9.2
128422,ISC,17Networks_LH_VisPeri_ExStrSup_4,0.0902156199874076,aeronaut,s7067_1_3,infant_restmovie,9.2
128423,ISC,17Networks_LH_VisPeri_ExStrSup_5,0.1062284857685892,aeronaut,s7067_1_3,infant_restmovie,9.2
128424,ISC,17Networks_LH_SomMotA_1,-0.0192347818068953,aeronaut,s7067_1_3,infant_restmovie,9.2
128425,ISC,17Networks_LH_SomMotA_2,-0.0395210952500969,aeronaut,s7067_1_3,infant_restmovie,9.2
128426,ISC,17Networks_LH_SomMotA_3,0.0118372911872493,aeronaut,s7067_1_3,infant_restmovie,9.2
128427,ISC,17Networks_LH_SomMotA_4,0.0779058522362195,aeronaut,s7067_1_3,infant_restmovie,9.2
128428,ISC,17Networks_LH_SomMotA_5,-0.0064216814083269,aeronaut,s7067_1_3,infant_restmovie,9.2
128429,ISC,17Networks_LH_SomMotA_6,-0.0345342036875937,aeronaut,s7067_1_3,infant_restmovie,9.2
128430,ISC,17Networks_LH_SomMotA_7,0.0550976931936647,aeronaut,s7067_1_3,infant_restmovie,9.2
128431,ISC,17Networks_LH_SomMotA_8,-0.0264030937653976,aeronaut,s7067_1_3,infant_restmovie,9.2
128432,ISC,17Networks_LH_SomMotA_9,-0.0072164075206603,aeronaut,s7067_1_3,infant_restmovie,9.2
128433,ISC,17Networks_LH_SomMotA_10,-0.0245950581691373,aeronaut,s7067_1_3,infant_restmovie,9.2
128434,ISC,17Networks_LH_SomMotA_11,-0.0163693537675756,aeronaut,s7067_1_3,infant_restmovie,9.2
128435,ISC,17Networks_LH_SomMotA_12,-0.0118098966718905,aeronaut,s7067_1_3,infant_restmovie,9.2
128436,ISC,17Networks_LH_SomMotA_13,0.0666370416594574,aeronaut,s7067_1_3,infant_restmovie,9.2
128437,ISC,17Networks_LH_SomMotA_14,-0.0043958092782192,aeronaut,s7067_1_3,infant_restmovie,9.2
128438,ISC,17Networks_LH_SomMotA_15,0.1389200125502698,aeronaut,s7067_1_3,infant_restmovie,9.2
128439,ISC,17Networks_LH_SomMotA_16,0.0416874455261218,aeronaut,s7067_1_3,infant_restmovie,9.2
128440,ISC,17Networks_LH_SomMotA_17,0.0565463884948324,aeronaut,s7067_1_3,infant_restmovie,9.2
128441,ISC,17Networks_LH_SomMotA_18,-0.0464085676265763,aeronaut,s7067_1_3,infant_restmovie,9.2
128442,ISC,17Networks_LH_SomMotA_19,0.1345132119496284,aeronaut,s7067_1_3,infant_restmovie,9.2
128443,ISC,17Networks_LH_SomMotB_Aud_1,-0.0344222084125942,aeronaut,s7067_1_3,infant_restmovie,9.2
128444,ISC,17Networks_LH_SomMotB_Aud_2,-0.0877247418915187,aeronaut,s7067_1_3,infant_restmovie,9.2
128445,ISC,17Networks_LH_SomMotB_Ins_1,0.0192096730602742,aeronaut,s7067_1_3,infant_restmovie,9.2
128446,ISC,17Networks_LH_SomMotB_S2_1,0.0621429579355814,aeronaut,s7067_1_3,infant_restmovie,9.2
128447,ISC,17Networks_LH_SomMotB_S2_2,-0.0040793192859872,aeronaut,s7067_1_3,infant_restmovie,9.2
128448,ISC,17Networks_LH_SomMotB_Aud_3,0.0340769425696429,aeronaut,s7067_1_3,infant_restmovie,9.2
128449,ISC,17Networks_LH_SomMotB_Aud_4,0.0270946365044762,aeronaut,s7067_1_3,infant_restmovie,9.2
128450,ISC,17Networks_LH_SomMotB_S2_3,-0.0255061853778216,aeronaut,s7067_1_3,infant_restmovie,9.2
128451,ISC,17Networks_LH_SomMotB_S2_4,-0.1205196544648069,aeronaut,s7067_1_3,infant_restmovie,9.2
128452,ISC,17Networks_LH_SomMotB_S2_5,0.0506015303621924,aeronaut,s7067_1_3,infant_restmovie,9.2
128453,ISC,17Networks_LH_SomMotB_S2_6,-0.0444331501147321,aeronaut,s7067_1_3,infant_restmovie,9.2
128454,ISC,17Networks_LH_SomMotB_Cent_1,0.0549446398226781,aeronaut,s7067_1_3,infant_restmovie,9.2
128455,ISC,17Networks_LH_SomMotB_Cent_2,0.1005180421680851,aeronaut,s7067_1_3,infant_restmovie,9.2
128456,ISC,17Networks_LH_SomMotB_Cent_3,-0.0291461743195965,aeronaut,s7067_1_3,infant_restmovie,9.2
128457,ISC,17Networks_LH_SomMotB_Cent_4,-0.1126859520087993,aeronaut,s7067_1_3,infant_restmovie,9.2
128458,ISC,17Networks_LH_SomMotB_Cent_5,-0.0342582223864211,aeronaut,s7067_1_3,infant_restmovie,9.2
128459,ISC,17Networks_LH_DorsAttnA_TempOcc_1,0.2407024183045605,aeronaut,s7067_1_3,infant_restmovie,9.2
128460,ISC,17Networks_LH_DorsAttnA_TempOcc_2,0.2609072089133322,aeronaut,s7067_1_3,infant_restmovie,9.2
128461,ISC,17Networks_LH_DorsAttnA_TempOcc_3,0.2272804975085866,aeronaut,s7067_1_3,infant_restmovie,9.2
128462,ISC,17Networks_LH_DorsAttnA_TempOcc_4,0.2941412245426461,aeronaut,s7067_1_3,infant_restmovie,9.2
128463,ISC,17Networks_LH_DorsAttnA_ParOcc_1,0.2476987778618191,aeronaut,s7067_1_3,infant_restmovie,9.2
128464,ISC,17Networks_LH_DorsAttnA_ParOcc_2,0.1108779102609669,aeronaut,s7067_1_3,infant_restmovie,9.2
128465,ISC,17Networks_LH_DorsAttnA_SPL_1,0.1050740994128581,aeronaut,s7067_1_3,infant_restmovie,9.2
128466,ISC,17Networks_LH_DorsAttnA_SPL_2,0.1098259373153159,aeronaut,s7067_1_3,infant_restmovie,9.2
128467,ISC,17Networks_LH_DorsAttnA_SPL_3,0.1569875616647474,aeronaut,s7067_1_3,infant_restmovie,9.2
128468,ISC,17Networks_LH_DorsAttnA_SPL_4,0.276755930338373,aeronaut,s7067_1_3,infant_restmovie,9.2
128469,ISC,17Networks_LH_DorsAttnA_SPL_5,0.1201787070937692,aeronaut,s7067_1_3,infant_restmovie,9.2
128470,ISC,17Networks_LH_DorsAttnA_SPL_6,0.2192252031394148,aeronaut,s7067_1_3,infant_restmovie,9.2
128471,ISC,17Networks_LH_DorsAttnA_SPL_7,0.2641869992309812,aeronaut,s7067_1_3,infant_restmovie,9.2
128472,ISC,17Networks_LH_DorsAttnB_PostC_1,0.0873565716144337,aeronaut,s7067_1_3,infant_restmovie,9.2
128473,ISC,17Networks_LH_DorsAttnB_PostC_2,0.1300414489138969,aeronaut,s7067_1_3,infant_restmovie,9.2
128474,ISC,17Networks_LH_DorsAttnB_PostC_3,0.1823827327126293,aeronaut,s7067_1_3,infant_restmovie,9.2
128475,ISC,17Networks_LH_DorsAttnB_PostC_4,0.244886037186633,aeronaut,s7067_1_3,infant_restmovie,9.2
128476,ISC,17Networks_LH_DorsAttnB_PostC_5,0.1198438441043047,aeronaut,s7067_1_3,infant_restmovie,9.2
128477,ISC,17Networks_LH_DorsAttnB_PostC_6,0.0592759088188105,aeronaut,s7067_1_3,infant_restmovie,9.2
128478,ISC,17Networks_LH_DorsAttnB_PostC_7,0.0586308972566022,aeronaut,s7067_1_3,infant_restmovie,9.2
128479,ISC,17Networks_LH_DorsAttnB_PostC_8,0.2154919661674691,aeronaut,s7067_1_3,infant_restmovie,9.2
128480,ISC,17Networks_LH_DorsAttnB_PostC_9,0.0698678649277698,aeronaut,s7067_1_3,infant_restmovie,9.2
128481,ISC,17Networks_LH_DorsAttnB_FEF_1,0.1063792887539687,aeronaut,s7067_1_3,infant_restmovie,9.2
128482,ISC,17Networks_LH_DorsAttnB_FEF_2,0.0285023160704881,aeronaut,s7067_1_3,infant_restmovie,9.2
128483,ISC,17Networks_LH_DorsAttnB_FEF_3,-0.0123003904336405,aeronaut,s7067_1_3,infant_restmovie,9.2
128484,ISC,17Networks_LH_DorsAttnB_PrCv_1,-0.0488155177513325,aeronaut,s7067_1_3,infant_restmovie,9.2
128485,ISC,17Networks_LH_SalVentAttnA_ParOper_1,-0.0299521012197203,aeronaut,s7067_1_3,infant_restmovie,9.2
128486,ISC,17Networks_LH_SalVentAttnA_ParOper_2,0.0706104427778611,aeronaut,s7067_1_3,infant_restmovie,9.2
128487,ISC,17Networks_LH_SalVentAttnA_ParOper_3,0.0401291322399004,aeronaut,s7067_1_3,infant_restmovie,9.2
128488,ISC,17Networks_LH_SalVentAttnA_Ins_1,-0.0371077068889516,aeronaut,s7067_1_3,infant_restmovie,9.2
128489,ISC,17Networks_LH_SalVentAttnA_Ins_2,-0.07077203799809,aeronaut,s7067_1_3,infant_restmovie,9.2
128490,ISC,17Networks_LH_SalVentAttnA_Ins_3,0.1162597707338324,aeronaut,s7067_1_3,infant_restmovie,9.2
128491,ISC,17Networks_LH_SalVentAttnA_Ins_4,-0.0668292817047544,aeronaut,s7067_1_3,infant_restmovie,9.2
128492,ISC,17Networks_LH_SalVentAttnA_FrOper_1,-0.153399011003534,aeronaut,s7067_1_3,infant_restmovie,9.2
128493,ISC,17Networks_LH_SalVentAttnA_FrOper_2,0.0549189352307098,aeronaut,s7067_1_3,infant_restmovie,9.2
128494,ISC,17Networks_LH_SalVentAttnA_ParMed_1,-0.0207547276378067,aeronaut,s7067_1_3,infant_restmovie,9.2
128495,ISC,17Networks_LH_SalVentAttnA_ParMed_2,-0.0317006406881974,aeronaut,s7067_1_3,infant_restmovie,9.2
128496,ISC,17Networks_LH_SalVentAttnA_ParMed_3,0.0488557889610926,aeronaut,s7067_1_3,infant_restmovie,9.2
128497,ISC,17Networks_LH_SalVentAttnA_FrMed_1,-0.1749998137646885,aeronaut,s7067_1_3,infant_restmovie,9.2
128498,ISC,17Networks_LH_SalVentAttnA_FrMed_2,-0.1403638606272376,aeronaut,s7067_1_3,infant_restmovie,9.2
128499,ISC,17Networks_LH_SalVentAttnA_FrMed_3,0.0237975269387101,aeronaut,s7067_1_3,infant_restmovie,9.2
128500,ISC,17Networks_LH_SalVentAttnB_PFCl_1,0.1583477587063621,aeronaut,s7067_1_3,infant_restmovie,9.2
128501,ISC,17Networks_LH_SalVentAttnB_PFCl_2,-0.0114322054322718,aeronaut,s7067_1_3,infant_restmovie,9.2
128502,ISC,17Networks_LH_SalVentAttnB_PFCl_3,0.1893459290927415,aeronaut,s7067_1_3,infant_restmovie,9.2
128503,ISC,17Networks_LH_SalVentAttnB_Ins_1,0.089963549458126,aeronaut,s7067_1_3,infant_restmovie,9.2
128504,ISC,17Networks_LH_SalVentAttnB_Ins_2,0.119983712301291,aeronaut,s7067_1_3,infant_restmovie,9.2
128505,ISC,17Networks_LH_SalVentAttnB_Ins_3,0.0222636437603508,aeronaut,s7067_1_3,infant_restmovie,9.2
128506,ISC,17Networks_LH_SalVentAttnB_OFC_1,-0.1491104037479888,aeronaut,s7067_1_3,infant_restmovie,9.2
128507,ISC,17Networks_LH_SalVentAttnB_PFCmp_1,0.0117938830323236,aeronaut,s7067_1_3,infant_restmovie,9.2
128508,ISC,17Networks_LH_LimbicB_OFC_1,0.0292229783500369,aeronaut,s7067_1_3,infant_restmovie,9.2
128509,ISC,17Networks_LH_LimbicB_OFC_2,-0.072077319665825,aeronaut,s7067_1_3,infant_restmovie,9.2
128510,ISC,17Networks_LH_LimbicB_OFC_3,0.0159045797335004,aeronaut,s7067_1_3,infant_restmovie,9.2
128511,ISC,17Networks_LH_LimbicB_OFC_4,0.0519012683127722,aeronaut,s7067_1_3,infant_restmovie,9.2
128512,ISC,17Networks_LH_LimbicB_OFC_5,0.1041956270717996,aeronaut,s7067_1_3,infant_restmovie,9.2
128513,ISC,17Networks_LH_LimbicA_TempPole_1,0.0519684695025014,aeronaut,s7067_1_3,infant_restmovie,9.2
128514,ISC,17Networks_LH_LimbicA_TempPole_2,-0.0884873801472693,aeronaut,s7067_1_3,infant_restmovie,9.2
128515,ISC,17Networks_LH_LimbicA_TempPole_3,0.0689710177001387,aeronaut,s7067_1_3,infant_restmovie,9.2
128516,ISC,17Networks_LH_LimbicA_TempPole_4,0.0552422174978231,aeronaut,s7067_1_3,infant_restmovie,9.2
128517,ISC,17Networks_LH_LimbicA_TempPole_5,0.2204245587313283,aeronaut,s7067_1_3,infant_restmovie,9.2
128518,ISC,17Networks_LH_LimbicA_TempPole_6,-0.0790490304633332,aeronaut,s7067_1_3,infant_restmovie,9.2
128519,ISC,17Networks_LH_LimbicA_TempPole_7,-0.0992850355197153,aeronaut,s7067_1_3,infant_restmovie,9.2
128520,ISC,17Networks_LH_ContA_Temp_1,0.209580705850705,aeronaut,s7067_1_3,infant_restmovie,9.2
128521,ISC,17Networks_LH_ContA_IPS_1,0.1611324474787663,aeronaut,s7067_1_3,infant_restmovie,9.2
128522,ISC,17Networks_LH_ContA_IPS_2,0.1117033026531184,aeronaut,s7067_1_3,infant_restmovie,9.2
128523,ISC,17Networks_LH_ContA_IPS_3,0.1991324506907892,aeronaut,s7067_1_3,infant_restmovie,9.2
128524,ISC,17Networks_LH_ContA_IPS_4,0.1721580964687427,aeronaut,s7067_1_3,infant_restmovie,9.2
128525,ISC,17Networks_LH_ContA_IPS_5,0.0821403248500986,aeronaut,s7067_1_3,infant_restmovie,9.2
128526,ISC,17Networks_LH_ContA_PFCd_1,0.000134873462221,aeronaut,s7067_1_3,infant_restmovie,9.2
128527,ISC,17Networks_LH_ContA_PFClv_1,0.1098969536155335,aeronaut,s7067_1_3,infant_restmovie,9.2
128528,ISC,17Networks_LH_ContA_PFClv_2,0.086348323954927,aeronaut,s7067_1_3,infant_restmovie,9.2
